ID,Form_ID,Cognateset_ID,Alignment,Source
sibo1242-atii-coconut-1-biglexstat,sibo1242-atii-coconut-1,coconut-1-1,- w a t e,biglexstat
teiw1235-adiab-coconut-1-biglexstat,teiw1235-adiab-coconut-1,coconut-1-1,- w a t -,biglexstat
alor1247-beaon-father-1-biglexstat,alor1247-beaon-father-1,father-1-2,- a m a - - - -,biglexstat
adan1251-otvai-father-1-biglexstat,adan1251-otvai-father-1,father-1-0,n i m a ŋ - -,biglexstat
alor1247-munas-father-1-biglexstat,alor1247-munas-father-1,father-1-3,m a m a,biglexstat
alor1247-buaya-father-1-biglexstat,alor1247-buaya-father-1,father-1-2,- a m a - - - -,biglexstat
alor1247-munas-father-2-biglexstat,alor1247-munas-father-2,father-1-4,a m a,biglexstat
blag1240-kulij-dry-1-biglexstat,blag1240-kulij-dry-1,dry-1-0,t a - - t a,biglexstat
kafo1240-dry-1-biglexstat,kafo1240-dry-1,dry-1-0,t ɑ k ɑ t ɑ,biglexstat
kula1280-lanto-corn_maize-2-biglexstat,kula1280-lanto-corn_maize-2,corn_maize-1-2,p ə t e,biglexstat
abui1241-ulaga-father-3-biglexstat,abui1241-ulaga-father-3,father-1-6,n i m a,biglexstat
atim1239-finger-1-biglexstat,atim1239-finger-1,finger-1-0,t a t a ŋ - _ - - p - a k a,biglexstat
fata1247-finger-1-biglexstat,fata1247-finger-1,finger-1-0,- - t a n a _ - - f - u k a,biglexstat
blag1240-bama-fingernail-1-biglexstat,blag1240-bama-fingernail-1,fingernail-1-0,t a t a ŋ _ k - r u s i ŋ,biglexstat
blag1240-warsa-coconut-2-biglexstat,blag1240-warsa-coconut-2,coconut-1-3,w e t,biglexstat
kula1280-lanto-corn_maize-1-biglexstat,kula1280-lanto-corn_maize-1,corn_maize-1-3,p t e,biglexstat
alor1247-dulol-father-1-biglexstat,alor1247-dulol-father-1,father-1-2,- a m a - - - -,biglexstat
alor1247-helan-father-1-biglexstat,alor1247-helan-father-1,father-1-2,n e m a - m a -,biglexstat
sawi1256-corn_maize-1-biglexstat,sawi1256-corn_maize-1,corn_maize-1-0,p a t a - -,biglexstat
abui1241-takal-corn_maize-1-biglexstat,abui1241-takal-corn_maize-1,corn_maize-1-0,f aː t - - -,biglexstat
abui1241-papun-fat-1-biglexstat,abui1241-papun-fat-1,fat-1-0,- - t ɑ m ɑ d ɑ,biglexstat
adan1251-otvai-corn_maize-1-biglexstat,adan1251-otvai-corn_maize-1,corn_maize-1-0,b a t e - -,biglexstat
blag1240-manat-fat-1-biglexstat,blag1240-manat-fat-1,fat-1-0,ʔ e t a m - - a,biglexstat
atim1239-raised_platform-1-biglexstat,atim1239-raised_platform-1,raised_platform-1-0,l i k - - - - -,biglexstat
kelo1247-bring-lime-1-biglexstat,kelo1247-bring-lime-1,lime-1-0,ə w ɛ r -,biglexstat
abui1241-papun-older_sibling-1-biglexstat,abui1241-papun-older_sibling-1,older_sibling-1-0,n ɑ n aː n -,biglexstat
atim1239-jackfruit-2-biglexstat,atim1239-jackfruit-2,jackfruit-1-0,s õ - - -,biglexstat
sibo1242-atii-pig-1-biglexstat,sibo1242-atii-pig-1,pig-1-0,p e - -,biglexstat
abui1241-takal-sacrifice-2-biglexstat,abui1241-takal-sacrifice-2,sacrifice-1-0,d e̞ i p u -,biglexstat
blag1240-kulij-sea-1-biglexstat,blag1240-kulij-sea-1,sea-1-0,t - - a ŋ - - - - - -,biglexstat
kafo1240-mouth-1-biglexstat,kafo1240-mouth-1,mouth-1-0,t ɑ w - - ɑː -,biglexstat
abui1241-papun-scorpion-1-biglexstat,abui1241-papun-scorpion-1,scorpion-1-0,p ɛ - ɪ -,biglexstat
atim1239-leaf-1-biglexstat,atim1239-leaf-1,leaf-1-0,- - t a l a,biglexstat
atim1239-grasshopper-1-biglexstat,atim1239-grasshopper-1,grasshopper-1-0,t u n u i,biglexstat
rett1240-tern-fingernail-1-biglexstat,rett1240-tern-fingernail-1,fingernail-1-0,n a t a ŋ _ k u h i ŋ - -,biglexstat
abui1241-fuime-light_not_dark-1-biglexstat,abui1241-fuime-light_not_dark-1,light_not_dark-1-0,f a l a k a,biglexstat
sibo1242-salt-1-biglexstat,sibo1242-salt-1,salt-1-0,a s iː,biglexstat
kira1248-rice_plant-1-biglexstat,kira1248-rice_plant-1,rice_plant-1-0,a r a k - - - -,biglexstat
abui1241-ulaga-pig-2-biglexstat,abui1241-ulaga-pig-2,pig-1-0,v e - -,biglexstat
atim1239-louse_in_hair-2-biglexstat,atim1239-louse_in_hair-2,louse_in_hair-1-2,b i k i a ŋ _ h e a,biglexstat
kelo1247-hopte-one_hundred_thousand-1-biglexstat,kelo1247-hopte-one_hundred_thousand-1,one_hundred_thousand-1-0,r i b - _ ʔ ɛ - s - k a _ n u k -,biglexstat
abui1241-takal-older_sibling-1-biglexstat,abui1241-takal-older_sibling-1,older_sibling-1-0,- - n aː n a,biglexstat
sibo1242-night-1-biglexstat,sibo1242-night-1,night-1-1,t iː n s a m a,biglexstat
kelo1247-hopte-fingernail-1-biglexstat,kelo1247-hopte-fingernail-1,fingernail-1-0,t ə t a n _ k u - i h - -,biglexstat
abui1241-takal-one_hundred-1-biglexstat,abui1241-takal-one_hundred-1,one_hundred-1-0,a i s a h a - _ n u q u,biglexstat
abui1241-ulaga-light_not_dark-2-biglexstat,abui1241-ulaga-light_not_dark-2,light_not_dark-1-0,v a l a k a,biglexstat
kabo1247-rain-1-biglexstat,kabo1247-rain-1,rain-1-0,- n u i -,biglexstat
abui1241-ulaga-louse_in_hair-2-biglexstat,abui1241-ulaga-louse_in_hair-2,louse_in_hair-1-3,b i k i e ŋ _ g e a,biglexstat
abui1241-fuime-one_hundred_and_twenty_three-1-biglexstat,abui1241-fuime-one_hundred_and_twenty_three-1,one_hundred_and_twenty_three-1-0,a i - s a h a _ n u k u _ k a r _ - - - a i j o k u - _ w a - l - _ s u - a,biglexstat
abui1241-fuime-lightning-1-biglexstat,abui1241-fuime-lightning-1,lightning-1-8,- - f a l - i e l a - i,biglexstat
abui1241-ulaga-sea-2-biglexstat,abui1241-ulaga-sea-2,sea-1-4,t a m a _ w aː l i,biglexstat
sibo1242-fly-1-biglexstat,sibo1242-fly-1,fly-1-0,p u l p aː i,biglexstat
abui1241-takal-one_hundred_and_twenty_three-1-biglexstat,abui1241-takal-one_hundred_and_twenty_three-1,one_hundred_and_twenty_three-1-0,a i - s a h a _ n u q u _ - - - - k a r a - j o q u - _ w a - l - _ s u - a,biglexstat
kula1280-lanto-sea-2-biglexstat,kula1280-lanto-sea-2,sea-1-3,t a m a,biglexstat
abui1241-ulaga-moon-1-biglexstat,abui1241-ulaga-moon-1,moon-1-1,i j a,biglexstat
keoo1238-doli-long-1-biglexstat,keoo1238-doli-long-1,long-1-0,l e w a,biglexstat
kama1365-flower-1-biglexstat,kama1365-flower-1,flower-1-0,k i - k - - -,biglexstat
cent2355-boaw-long-1-biglexstat,cent2355-boaw-long-1,long-1-0,l e w a,biglexstat
abui1241-takal-raised_platform-1-biglexstat,abui1241-takal-raised_platform-1,raised_platform-1-0,l i k _ t a h a,biglexstat
dein1238-raised_platform-1-biglexstat,dein1238-raised_platform-1,raised_platform-1-0,l i ʔ - - - - -,biglexstat
abui1241-fuime-old_people-1-biglexstat,abui1241-fuime-old_people-1,old_people-1-0,k a - - l e j e i t a,biglexstat
abui1241-fuime-rice_plant-1-biglexstat,abui1241-fuime-rice_plant-1,rice_plant-1-0,a j a k _ k a i,biglexstat
blag1240-bama-sea-1-biglexstat,blag1240-bama-sea-1,sea-1-0,t - - a ŋ - - - - - -,biglexstat
kabo1247-sea-1-biglexstat,kabo1247-sea-1,sea-1-0,t - - a ŋ - - - - - -,biglexstat
argu1237-pig-1-biglexstat,argu1237-pig-1,pig-1-2,ⁿb o,biglexstat
rett1240-sea-1-biglexstat,rett1240-sea-1,sea-1-0,t - - aː ŋ - - - - - -,biglexstat
sawi1256-sea-1-biglexstat,sawi1256-sea-1,sea-1-0,t a m aː - - - - - - -,biglexstat
abui1241-fuime-shy_ashamed-1-biglexstat,abui1241-fuime-shy_ashamed-1,shy_ashamed-1-0,n a + m i - - e l a i,biglexstat
atim1239-shy_ashamed-1-biglexstat,atim1239-shy_ashamed-1,shy_ashamed-1-0,n a + m i l - e l a i,biglexstat
blag1240-manat-to_buy-1-biglexstat,blag1240-manat-to_buy-1,to_buy-1-0,ɓ e - - l i,biglexstat
abui1241-fuime-thatch_for_roofing-1-biglexstat,abui1241-fuime-thatch_for_roofing-1,thatch_for_roofing-1-0,a m e - ŋ -,biglexstat
kaer1234-thatch_for_roofing-1-biglexstat,kaer1234-thatch_for_roofing-1,thatch_for_roofing-1-0,- m a - ŋ -,biglexstat
atim1239-star-2-biglexstat,atim1239-star-2,star-1-0,f ɪ r - - - - - - - - -,biglexstat
atim1239-shoulder-1-biglexstat,atim1239-shoulder-1,shoulder-1-0,t a b a l,biglexstat
atim1239-shy_ashamed-2-biglexstat,atim1239-shy_ashamed-2,shy_ashamed-1-0,t a + m i l - e l a i,biglexstat
abui1241-ulaga-skin-1-biglexstat,abui1241-ulaga-skin-1,skin-1-0,t e k u l,biglexstat
kama1365-skin-2-biglexstat,kama1365-skin-2,skin-1-0,n ɛ k u l,biglexstat
yaha1248-skin-1-biglexstat,yaha1248-skin-1,skin-1-0,d i g i r,biglexstat
abui1241-takal-sharp-1-biglexstat,abui1241-takal-sharp-1,sharp-1-0,b u l a,biglexstat
abui1241-fuime-straight-1-biglexstat,abui1241-fuime-straight-1,straight-1-0,m u l a ŋ,biglexstat
abui1241-takal-to_bathe-1-biglexstat,abui1241-takal-to_bathe-1,to_bathe-1-0,t a - - ʋ e̞ l -,biglexstat
idat1237-to_come-1-biglexstat,idat1237-to_come-1,to_come-1-0,m aː - -,biglexstat
ilma1240-to_come-1-biglexstat,ilma1240-to_come-1,to_come-1-0,m aː - -,biglexstat
ilpu1239-to_come-1-biglexstat,ilpu1239-to_come-1,to_come-1-0,m aː - -,biglexstat
kaer1234-to_come-2-biglexstat,kaer1234-to_come-2,to_come-1-0,m a - -,biglexstat
blag1240-tuntu-smooth-1-biglexstat,blag1240-tuntu-smooth-1,smooth-1-0,d u l - a,biglexstat
abui1241-papun-thick-1-biglexstat,abui1241-papun-thick-1,thick-1-0,t ɑ p ɪ s ɪ,biglexstat
p-aust1307-abvd-to_buy-2-biglexstat,p-aust1307-abvd-to_buy-2,to_buy-1-2,b ə l i,biglexstat
abui1241-fuime-stomach_belly-1-biglexstat,abui1241-fuime-stomach_belly-1,stomach_belly-1-0,t a t o k - _ f o k o,biglexstat
abui1241-ulaga-sugarcane-1-biglexstat,abui1241-ulaga-sugarcane-1,sugarcane-1-0,- f i a,biglexstat
rett1240-to_buy-1-biglexstat,rett1240-to_buy-1,to_buy-1-0,ɓ ɛ - - l i,biglexstat
kira1248-thatch_for_roofing-1-biglexstat,kira1248-thatch_for_roofing-1,thatch_for_roofing-1-0,a m e - n -,biglexstat
abui1241-papun-to_choose-1-biglexstat,abui1241-papun-to_choose-1,to_choose-1-1,- - ɑ g iː -,biglexstat
adan1251-otvai-straight-1-biglexstat,adan1251-otvai-straight-1,straight-1-0,m u l a ŋ,biglexstat
kafo1240-soil-1-biglexstat,kafo1240-soil-1,soil-1-1,a n ɑ i,biglexstat
kaha1239-to_come-1-biglexstat,kaha1239-to_come-1,to_come-1-0,m aː - -,biglexstat
kabo1247-to_bathe-1-biglexstat,kabo1247-to_bathe-1,to_bathe-1-0,t e - - w i l i,biglexstat
teiw1235-nule-to_bathe-2-biglexstat,teiw1235-nule-to_bathe-2,to_bathe-1-0,n a - - w e l -,biglexstat
kuii1253-smooth-1-biglexstat,kuii1253-smooth-1,smooth-1-0,d u l - a,biglexstat
abui1241-takal-sweet-1-biglexstat,abui1241-takal-sweet-1,sweet-1-0,r a l ɔ - a ŋ,biglexstat
blag1240-tuntu-stone-1-biglexstat,blag1240-tuntu-stone-1,stone-1-2,v a r,biglexstat
alor1247-bana-straight-1-biglexstat,alor1247-bana-straight-1,straight-1-0,m ɔ l ɔ ŋ,biglexstat
kama1365-small-1-biglexstat,kama1365-small-1,small-1-0,k i d i ŋ,biglexstat
kira1248-small-1-biglexstat,kira1248-small-1,small-1-0,k a d i n,biglexstat
sibo1242-small-2-biglexstat,sibo1242-small-2,small-1-0,k i d i ŋ,biglexstat
tiay1238-small-1-biglexstat,tiay1238-small-1,small-1-0,k i d i ŋ,biglexstat
rett1240-hula-thatch_for_roofing-1-biglexstat,rett1240-hula-thatch_for_roofing-1,thatch_for_roofing-1-0,- m ɛ - ŋ -,biglexstat
rett1240-thatch_for_roofing-1-biglexstat,rett1240-thatch_for_roofing-1,thatch_for_roofing-1-0,- m ɛ - ŋ -,biglexstat
kama1365-to_come-1-biglexstat,kama1365-to_come-1,to_come-1-0,m e - -,biglexstat
kula1280-lanto-smooth-1-biglexstat,kula1280-lanto-smooth-1,smooth-1-0,d u l - a,biglexstat
abui1241-papun-sun-1-biglexstat,abui1241-papun-sun-1,sun-1-0,w ɑ r -,biglexstat
fata1247-sun-1-biglexstat,fata1247-sun-1,sun-1-0,w a tɕ u,biglexstat
kais1235-sun-1-biglexstat,kais1235-sun-1,sun-1-0,t e f e,biglexstat
lama1277-lewog-sun-1-biglexstat,lama1277-lewog-sun-1,sun-1-0,l ə r a,biglexstat
lamm1241-westp-to_come-1-biglexstat,lamm1241-westp-to_come-1,to_come-1-0,m a - -,biglexstat
lama1277-waiba-sun-1-biglexstat,lama1277-waiba-sun-1,sun-1-0,l ə r a,biglexstat
nede1245-sun-1-biglexstat,nede1245-sun-1,sun-1-0,w e r i,biglexstat
blag1240-nule-stone-1-biglexstat,blag1240-nule-stone-1,stone-1-0,v a r -,biglexstat
nage1237-stone-1-biglexstat,nage1237-stone-1,stone-1-0,ʋ a t u,biglexstat
rett1240-tern-stone-1-biglexstat,rett1240-tern-stone-1,stone-1-0,v a l -,biglexstat
abui1241-takal-where-2-biglexstat,abui1241-takal-where-2,where-1-0,a t e̞ m j a,biglexstat
abui1241-takal-to_shoo_to_chase_away_to_send_away-2-biglexstat,abui1241-takal-to_shoo_to_chase_away_to_send_away-2,to_shoo_to_chase_away_to_send_away-1-6,- - - - t ɔ h a l ɔ i,biglexstat
sibo1242-atii-to_fold-1-biglexstat,sibo1242-atii-to_fold-1,to_fold-1-0,g a v u k,biglexstat
kula1280-lanto-tongue-2-biglexstat,kula1280-lanto-tongue-2,tongue-1-3,j a l i p,biglexstat
wers1238-marit-two_hundred-1-biglexstat,wers1238-marit-two_hundred-1,two_hundred-1-0,a - - s - k a _ - - j o k u,biglexstat
blag1240-manat-to_laugh-1-biglexstat,blag1240-manat-to_laugh-1,to_laugh-1-0,p a l e l a,biglexstat
abui1241-ulaga-to_search_for_to_hunt_for-1-biglexstat,abui1241-ulaga-to_search_for_to_hunt_for-1,to_search_for_to_hunt_for-1-0,t a ɣ a i,biglexstat
weta1243-to_come-1-biglexstat,weta1243-to_come-1,to_come-1-1,m aː,biglexstat
abui1241-petle-where-1-biglexstat,abui1241-petle-where-1,where-1-2,t eː h a,biglexstat
abui1241-ulaga-to_flow-1-biglexstat,abui1241-ulaga-to_flow-1,to_flow-1-0,- - - - t a w e l -,biglexstat
abui1241-takal-to_shine-2-biglexstat,abui1241-takal-to_shine-2,to_shine-1-0,a r a _ h e̞ t u l u ŋ,biglexstat
abui1241-takal-to_count-1-biglexstat,abui1241-takal-to_count-1,to_count-1-0,h a l a q d a,biglexstat
abui1241-takal-to_run-1-biglexstat,abui1241-takal-to_run-1,to_run-1-0,f ɪ̈ r a i,biglexstat
mamb1306-Sudo-to_come-1-biglexstat,mamb1306-Sudo-to_come-1,to_come-1-0,m aː - -,biglexstat
lama1277-horow-tree-1-biglexstat,lama1277-horow-tree-1,tree-1-0,k a j o - - - - - -,biglexstat
lama1277-kiwan-tree-1-biglexstat,lama1277-kiwan-tree-1,tree-1-0,k a j o - - - - - -,biglexstat
abui1241-ulaga-tongue-2-biglexstat,abui1241-ulaga-tongue-2,tongue-1-0,t a l - i v i,biglexstat
sibo1242-atii-wide-1-biglexstat,sibo1242-atii-wide-1,wide-2-0,s i l e - i s i ŋ,biglexstat
abui1241-fuime-twenty_one-1-biglexstat,abui1241-fuime-twenty_one-1,twenty_one-1-0,k a r _ - - - - a - j o k u _ w a - l - - _ n u k u,biglexstat
abui1241-papun-to_hide-1-biglexstat,abui1241-papun-to_hide-1,to_hide-1-0,t ɑ b uː ŋ,biglexstat
ngao1245-oja-to_fly-1-biglexstat,ngao1245-oja-to_fly-1,to_fly-1-0,ʎ̝ eː - -,biglexstat
atim1239-to_hit-2-biglexstat,atim1239-to_hit-2,to_hit-1-0,n e + - - b o l - -,biglexstat
abui1241-ulaga-1pl_excl-2-biglexstat,abui1241-ulaga-1pl_excl-2,1pl_excl-1-0,n i d i,biglexstat
kula1280-lanto-to_scratch-2-biglexstat,kula1280-lanto-to_scratch-2,to_scratch-1-0,- k a p i - -,biglexstat
abui1241-fuime-to_flow-1-biglexstat,abui1241-fuime-to_flow-1,to_flow-1-0,i j e _ t a w e l e,biglexstat
abui1241-papun-younger_sibling-1-biglexstat,abui1241-papun-younger_sibling-1,younger_sibling-1-0,n - ɑ n ɑ g aː,biglexstat
sibo1242-to_scratch-1-biglexstat,sibo1242-to_scratch-1,to_scratch-1-0,- k a p iː - -,biglexstat
ngao1245-watum-to_fly-1-biglexstat,ngao1245-watum-to_fly-1,to_fly-1-0,ʎ̝ eː - -,biglexstat
atim1239-twelve-1-biglexstat,atim1239-twelve-1,twelve-1-0,k a r - - - - _ n u k _ w a l _ a j o k u,biglexstat
abui1241-fuime-to_search_for_to_hunt_for-1-biglexstat,abui1241-fuime-to_search_for_to_hunt_for-1,to_search_for_to_hunt_for-1-0,t a h a i,biglexstat
abui1241-papun-to_search_for_to_hunt_for-1-biglexstat,abui1241-papun-to_search_for_to_hunt_for-1,to_search_for_to_hunt_for-1-0,t ɑ g ɑ ɪ,biglexstat
abui1241-takal-to_dig-2-biglexstat,abui1241-takal-to_dig-2,to_dig-1-0,- - t e̞ i j e̞,biglexstat
abui1241-papun-to_sell-1-biglexstat,abui1241-papun-to_sell-1,to_sell-1-0,- - b ɑ l iː k ɪ,biglexstat
kira1248-twenty_one-1-biglexstat,kira1248-twenty_one-1,twenty_one-1-0,- - - - - k a r a i j o k u _ w a - l - - _ n u k u,biglexstat
atim1239-woman-1-biglexstat,atim1239-woman-1,woman-1-0,m a - j u - o,biglexstat
mamb1306-NWrai-to_come-1-biglexstat,mamb1306-NWrai-to_come-1,to_come-1-0,m aː - -,biglexstat
mamb1306-Sbeta-to_come-1-biglexstat,mamb1306-Sbeta-to_come-1,to_come-1-0,m aː - -,biglexstat
fata1247-to_pound-1-biglexstat,fata1247-to_pound-1,to_pound-1-0,- - t a f a - -,biglexstat
lamm1241-westp-to_pound-1-biglexstat,lamm1241-westp-to_pound-1,to_pound-1-0,- - t a pː a - ŋ,biglexstat
maka1316-to_pound-1-biglexstat,maka1316-to_pound-1,to_pound-1-0,- - t a f a - -,biglexstat
kira1248-to_lie_down-1-biglexstat,kira1248-to_lie_down-1,to_lie_down-1-0,t a - -,biglexstat
abui1241-ulaga-cold_influenza-2-biglexstat,abui1241-ulaga-cold_influenza-2,cold_influenza-2-3,m a n e v a i,biglexstat
abui1241-ulaga-butterfly-2-biglexstat,abui1241-ulaga-butterfly-2,butterfly-2-1,k u m v a _ v a u,biglexstat
kama1365-to_lie_down-1-biglexstat,kama1365-to_lie_down-1,to_lie_down-1-1,d iː - -,biglexstat
alor1247-munas-angry-1-biglexstat,alor1247-munas-angry-1,angry-1-3,ɔ n ɔ - _ k l i k i l,biglexstat
alor1247-besar-to_chase_away_to_run_after-1-biglexstat,alor1247-besar-to_chase_away_to_run_after-1,to_chase_away_to_run_after-1-3,t u t ɛ,biglexstat
alor1247-besar-to_fall_from_above-1-biglexstat,alor1247-besar-to_fall_from_above-1,to_fall_from_above-1-4,g ɔ k a - - - - - - - - - -,biglexstat
abui1241-ulaga-to_see-2-biglexstat,abui1241-ulaga-to_see-2,to_see-1-2,n e _ ɣ i - a - ŋ,biglexstat
blag1240-warsa-to_play-1-biglexstat,blag1240-warsa-to_play-1,to_play-1-0,m u - l a l,biglexstat
alor1247-besar-above-1-biglexstat,alor1247-besar-above-1,above-1-3,ɔ r ɔ _ l ɔ l ɔ ŋ,biglexstat
adan1251-lawah-to_come-4-biglexstat,adan1251-lawah-to_come-4,to_come-2-0,l a m i _ m a d a ŋ,biglexstat
atim1239-banana-1-biglexstat,atim1239-banana-1,banana-1-0,m o s a,biglexstat
luan1264-banana-1-biglexstat,luan1264-banana-1,banana-1-0,- u d i,biglexstat
alor1247-besar-louse_in_hair-2-biglexstat,alor1247-besar-louse_in_hair-2,louse_in_hair-2-17,k u t o _ i n ã,biglexstat
atim1239-storage_house-2-biglexstat,atim1239-storage_house-2,storage_house-1-0,k u d a ŋ,biglexstat
mpur1239-to_call_out-3-biglexstat,mpur1239-to_call_out-3,to_call_out-1-0,dʒ e r,biglexstat
abui1241-ulaga-shirt-2-biglexstat,abui1241-ulaga-shirt-2,shirt-1-1,v a d u,biglexstat
alor1247-besar-short-3-biglexstat,alor1247-besar-short-3,short-2-3,m a k u,biglexstat
alor1247-besar-cross_cousin-1-biglexstat,alor1247-besar-cross_cousin-1,cross_cousin-1-3,k a f a - e _ u m a,biglexstat
abui1241-ulaga-many-2-biglexstat,abui1241-ulaga-many-2,many-1-1,v a r i ŋ,biglexstat
abui1241-fuime-to_sleep-1-biglexstat,abui1241-fuime-to_sleep-1,to_sleep-1-0,t a - -,biglexstat
abui1241-ulaga-clothing-4-biglexstat,abui1241-ulaga-clothing-4,clothing-2-0,v a d u,biglexstat
alor1247-munas-angry-2-biglexstat,alor1247-munas-angry-2,angry-1-3,ɔ n ɔ ŋ _ k l i k i l,biglexstat
alor1247-munas-all-2-biglexstat,alor1247-munas-all-2,all-1-2,s ə k a l i -,biglexstat
abui1241-ulaga-spine_lower_back-2-biglexstat,abui1241-ulaga-spine_lower_back-2,spine_lower_back-1-4,t a p i a ŋ _ t a p a i,biglexstat
adan1251-otvai-bird-2-biglexstat,adan1251-otvai-bird-2,bird-1-3,- - - - - - h i u w,biglexstat
alor1247-munas-brother-1-biglexstat,alor1247-munas-brother-1,brother-1-1,n aː ʔ,biglexstat
abui1241-ulaga-to_float-2-biglexstat,abui1241-ulaga-to_float-2,to_float-1-1,t aː t e f a l,biglexstat
abui1241-ulaga-to_pull-2-biglexstat,abui1241-ulaga-to_pull-2,to_pull-1-1,g a v i k,biglexstat
abui1241-ulaga-lightning-2-biglexstat,abui1241-ulaga-lightning-2,lightning-1-0,v a l e k a l,biglexstat
alor1247-munas-body-2-biglexstat,alor1247-munas-body-2,body-1-7,b a d a ŋ,biglexstat
abui1241-ulaga-angry-1-biglexstat,abui1241-ulaga-angry-1,angry-1-4,d e _ i j a n a r e,biglexstat
atim1239-to_split-1-biglexstat,atim1239-to_split-1,to_split-1-0,k a d e l -,biglexstat
wers1238-marit-to_split-1-biglexstat,wers1238-marit-to_split-1,to_split-1-0,k ə d e l i,biglexstat
abui1241-fuime-chew_betel-1-biglexstat,abui1241-fuime-chew_betel-1,chew_betel-1-0,f u _ t a k e,biglexstat
abui1241-ulaga-2sg_polite-2-biglexstat,abui1241-ulaga-2sg_polite-2,2sg_polite-1-2,e d i,biglexstat
adan1251-otvai-knife-2-biglexstat,adan1251-otvai-knife-2,knife-2-7,d u i r,biglexstat
kafo1240-uncooked_rice-1-biglexstat,kafo1240-uncooked_rice-1,uncooked_rice-1-0,- ɑ i j ɑ k ɑ,biglexstat
west2548-water-1-biglexstat,west2548-water-1,water-1-1,v i + o,biglexstat
abui1241-ulaga-gebang_palm-2-biglexstat,abui1241-ulaga-gebang_palm-2,gebang_palm-1-0,s e v a,biglexstat
abui1241-ulaga-2pl-2-biglexstat,abui1241-ulaga-2pl-2,2pl-1-1,r i d i,biglexstat
kabo1247-thirty-1-biglexstat,kabo1247-thirty-1,thirty-1-0,- k a r _ t o w o -,biglexstat
alor1247-munas-brother-2-biglexstat,alor1247-munas-brother-2,brother-1-1,n aː ŋ,biglexstat
alor1247-munas-1pl_incl-2-biglexstat,alor1247-munas-1pl_incl-2,1pl_incl-1-8,- i t e,biglexstat
abui1241-ulaga-to_whisper-1-biglexstat,abui1241-ulaga-to_whisper-1,to_whisper-1-2,f a ɣ o t,biglexstat
rett1240-hula-uncooked_rice-1-biglexstat,rett1240-hula-uncooked_rice-1,uncooked_rice-1-0,- a - l aː k -,biglexstat
alor1247-munas-arm-1-biglexstat,alor1247-munas-arm-1,arm-2-1,l i m a ŋ,biglexstat
abui1241-ulaga-traditional_house-1-biglexstat,abui1241-ulaga-traditional_house-1,traditional_house-1-0,k a d a ŋ _ f a l a,biglexstat
alor1247-munas-arm-2-biglexstat,alor1247-munas-arm-2,arm-2-1,l i m a ʔ,biglexstat
alor1247-munas-sole_of_foot-2-biglexstat,alor1247-munas-sole_of_foot-2,sole_of_foot-1-0,l e i - _ ɔ n ɔ ŋ,biglexstat
alor1247-pandai-to_fight-1-biglexstat,alor1247-pandai-to_fight-1,to_fight-2-0,- b o - a - _ w ə kː i,biglexstat
alor1247-pandai-stick_pole-2-biglexstat,alor1247-pandai-stick_pole-2,stick_pole-2-2,- - n ɛ k a ŋ,biglexstat
alor1247-munas-rice_ear_bug-3-biglexstat,alor1247-munas-rice_ear_bug-3,rice_ear_bug-1-0,m ɛ r u ŋ - - - - - - -,biglexstat
alor1247-munas-to_grasp-5-biglexstat,alor1247-munas-to_grasp-5,to_grasp-1-2,n ə k u ŋ,biglexstat
alor1247-besar-year-1-biglexstat,alor1247-besar-year-1,year-1-0,t u - - ŋ,biglexstat
alor1247-munas-thirsty-2-biglexstat,alor1247-munas-thirsty-2,thirsty-1-5,o n ɔ ŋ _ m a r a k,biglexstat
alor1247-munas-necklace-3-biglexstat,alor1247-munas-necklace-3,necklace-1-1,m a ŋ g ɛ r _ b ɔ t a,biglexstat
alor1247-munas-hand-2-biglexstat,alor1247-munas-hand-2,hand-1-3,l i m a ʔ,biglexstat
alor1247-pandai-grasshopper-2-biglexstat,alor1247-pandai-grasshopper-2,grasshopper-2-3,- m a r ɔ,biglexstat
alor1247-pandai-bride_price-2-biglexstat,alor1247-pandai-bride_price-2,bride_price-1-2,w e l i ŋ,biglexstat
alor1247-pandai-to_pray-1-biglexstat,alor1247-pandai-to_pray-1,to_pray-1-2,p u dʒ i _ p - a k a ŋ,biglexstat
